ethnic,民族の，民族特有の(形容詞),(形容詞)
lap,ひざ，膝小僧(名詞),(名詞)
refer,を参考にする，参照する(動詞),(動詞)
repair,を修理する，修繕する(動詞),(動詞)
current,現在の，現行の(形容詞),(形容詞)
obviously,明らかに，明白に(副詞),(副詞)
ceiling,天井，屋根(名詞),(名詞)
philosopher,哲学者(名詞),(名詞)
suicide,自殺，自害(名詞),(名詞)
social,社会の，共同体の(形容詞),(形容詞)
potential,潜在的な，潜伏している(形容詞),(形容詞)
sum,合計，総計(名詞),(名詞)
draw,描く，引っ張る(動詞),(動詞)
rough,ごつごつした，粗い(形容詞),(形容詞)
fundamental,基本的な，基礎の(形容詞),(形容詞)
association,協会，連合(名詞),(名詞)
yield,産出する，生ずる(動詞),(動詞)
politician,政治家，政府要人(名詞),(名詞)
department,部門，課(名詞),(名詞)
palm,手のひら，（動物の）前足の裏(名詞),(名詞)
phenomenon,現象，事象(名詞),(名詞)
admit,を認める，入ることを許す(動詞),(動詞)
critical,極めて重要な，非常に大事な(形容詞),(形容詞)
throat,のど，咽喉(名詞),(名詞)
adapt,に適合させる，調整する(動詞),(動詞)
largely,主として，主に(副詞),(副詞)
belong,に属する，所属する(動詞),(動詞)
attempt,試み，試練(名詞),(名詞)
impress,感銘を与える，感動させる(動詞),(動詞)
submit,を提出する，に服従する(動詞),(動詞)
bored,退屈した，つまらない(形容詞),(形容詞)
electric,電気の，電力の(形容詞),(形容詞)
civilized,発達した文明をもつ，教養の高い(形容詞),(形容詞)
combat,戦闘，闘争(名詞),(名詞)
destruction,破壊，壊滅(名詞),(名詞)
ally,と同盟する，連合する(動詞),(動詞)
similarly,同様に，一様に(副詞),(副詞)
complete,完全な，全部の(形容詞),(形容詞)
complicated,複雑な，繁雑な(形容詞),(形容詞)
mad,狂った，狂気じみた(形容詞),(形容詞)
hate,ひどく嫌う，深く憎む(動詞),(動詞)
urban,都会の，市内の(形容詞),(形容詞)
reputation,評判，評価(名詞),(名詞)
phase,段階，レベル(名詞),(名詞)
philosophy,哲学(名詞),(名詞)
shooting,撮影，射撃(名詞),(名詞)
include,を含む，内包する(動詞),(動詞)
medium,中間の，中央の(形容詞),(形容詞)
contemporary,現在の，現代の(形容詞),(形容詞)
jury,陪審員，審査員(名詞),(名詞)
huge,巨大な，広大な(形容詞),(形容詞)
awful,ひどい，恐ろしい(形容詞),(形容詞)
examine,を検査する，調査する(動詞),(動詞)
element,要素，元素(名詞),(名詞)
mainly,主に，もっぱら(副詞),(副詞)
success,成功，達成(名詞),(名詞)
exist,存在する，実在する(動詞),(動詞)
gentle,穏やかな，物柔らかな(形容詞),(形容詞)
occasion,特定の時，行事，祭典(名詞),(名詞)
accompany,に付き添う，に同行する(動詞),(動詞)
virtually,実質的に，事実上(副詞),(副詞)
withdraw,を撤回する，引き下がる/引き出す(動詞),(動詞)
leisure,余暇，自由時間(名詞),(名詞)
representative,代表者，代理人(名詞),(名詞)
mass,塊，大部分(名詞),(名詞)
honest,正直な(形容詞),(形容詞)
imply,をほのめかす，暗示する(動詞),(動詞)
mixture,混合物，複合体(名詞),(名詞)
aware,気づいている，知っている(形容詞),(形容詞)
device,装置，仕掛け(名詞),(名詞)
deputy,代理，代わり(名詞),(名詞)
smell,においがする，臭いがする(動詞),(動詞)
overall,全体的な，全部の(形容詞),(形容詞)
custom,習慣，慣例(名詞),(名詞)
roll,転がる,"転ぶ<span class=""mode29Remark"">(動詞)</span>"
exposure,暴露，さらすこと(名詞),(名詞)
term,期間，専門用語(名詞),(名詞)
industry,産業，工業(名詞),(名詞)
otherwise,さもなければ(副詞),(副詞)
electronic,電子の，電子式の(形容詞),(形容詞)
proud,自慢に思って，誇らしげな(形容詞),(形容詞)
task,仕事，職業(名詞),(名詞)
concentration,集中，専念(名詞),(名詞)
debate,討論，議論(名詞),(名詞)
suggest,を提案する，勧める(動詞),(動詞)
derive,を引き出す，取り出す(動詞),(動詞)
lawn,芝生，草地(名詞),(名詞)
compose,を構成する，作曲する(動詞),(動詞)
react,反応する，返答する(動詞),(動詞)
proportion,比率，割合(名詞),(名詞)
confident,自信のある，確信している(形容詞),(形容詞)
manufacturing,製造している(動詞),(動詞)
multiple,掛け算する，乗算する(動詞),(動詞)
chest,たんす，チェスト(名詞),(名詞)
authority,権威，権力(名詞),(名詞)
creature,生き物，生物(名詞),(名詞)
wear,身につけている，着用している(動詞),(動詞)
swear,誓う，宣誓する(動詞),(動詞)
survival,生存/生き延びる(名詞),(名詞)
attractive,魅力的な，興味をそそる(形容詞),(形容詞)
union,統合，一致(名詞),(名詞)
prisoner,囚人，受刑者(名詞),(名詞)
sight,見ること，視力(名詞),(名詞)
expose,明らかにする，明示する(動詞),(動詞)
therefore,それゆえ，だから(副詞),(副詞)
prosecutor,検察官，検事(名詞),(名詞)
present,現在の，出席して(形容詞),(形容詞)
publication,出版物，刊行物(名詞),(名詞)
dull,面白みのない，鈍い(形容詞),(形容詞)
aspect,局面，側面，表情(名詞),(名詞)
advice,助言，忠告(名詞),(名詞)
fair,公平な，平等な(形容詞),(形容詞)
via,～経由で(前置詞),(前置詞)
mayor,市長，町長(名詞),(名詞)
lose,失う，無くす(動詞),(動詞)
judgement,判断(名詞),(名詞)
observer,観察者，傍観者(名詞),(名詞)
tongue,言葉，舌(名詞),(名詞)
defendant,被告人，告発される人(名詞),(名詞)
handle,を手で扱う，に対処する/取っ手(動詞),(動詞)
component,成分(名詞),(名詞)
declare,を宣言する，公表する(動詞),(動詞)
squeeze,絞る，押しつぶす(動詞),(動詞)
maintain,を維持する，保つ(動詞),(動詞)
passage,一節，節分(名詞),(名詞)
bitter,苦い，えぐい(形容詞),(形容詞)
whom,誰を(代名詞),(代名詞)
split,割る，裂く(動詞),(動詞)
capable,可能性がある，才能のある(形容詞),(形容詞)
habit,習慣，慣行(名詞),(名詞)
concrete,具体的な，明確な(形容詞),(形容詞)
remaining,残りの，残余の(形容詞),(形容詞)
depend,依存する，頼る(動詞),(動詞)
dependent,依存している，頼っている(形容詞),(形容詞)
so ～ that ～,とても…なので(接続詞),(接続詞)
argue,だと主張する，感情的に論じる(動詞),(動詞)
consequence,結果，影響(名詞),(名詞)
outcome,結果，成果(名詞),(名詞)
heritage,遺産，相続財産(名詞),(名詞)
ban,を禁止する/禁止(動詞),(動詞)
steam,蒸気，湯気(名詞),(名詞)
biological,生物学上の，生物的な(形容詞),(形容詞)
voter,投票者，選挙人(名詞),(名詞)
landscape,風景，眺め(名詞),(名詞)
moment,瞬間，瞬時(名詞),(名詞)
occasionally,時折，稀に(副詞),(副詞)
practical,実用的な，有用な(形容詞),(形容詞)
wipe,を拭く，拭き取る(動詞),(動詞)
tradition,伝統，慣習(名詞),(名詞)
affair,事柄，問題(名詞),(名詞)
reward,褒美，報酬(名詞),(名詞)
award,賞(名詞),(名詞)
purpose,目的，目標(名詞),(名詞)
gather,を集める，収集する(動詞),(動詞)
respect,尊敬，敬意(名詞),(名詞)
advertise,宣伝する，広告する(動詞),(動詞)
eventually,結局は，やがて(副詞),(副詞)
approval,承認，認可(名詞),(名詞)
reach,到着する，辿り着く(動詞),(動詞)
afraid,心配して，恐れて(形容詞),(形容詞)
commercial,商業の，商取引の(形容詞),(形容詞)
harmful,有害な，害のある(形容詞),(形容詞)
suggestion,提案，案(名詞),(名詞)
contrast,対照，比較(名詞),(名詞)
coal,石炭，炭(名詞),(名詞)
headquarters,本部，中心(名詞),(名詞)
absorb,を吸収する，吸い取る(動詞),(動詞)
proposal,提案，勧告(名詞),(名詞)
consumer,消費者，利用者(名詞),(名詞)
historic,由緒のある，歴史に残る(形容詞),(形容詞)
pursue,追い求める，追跡する(動詞),(動詞)
immediate,即座の，瞬時の(形容詞),(形容詞)
knee,膝(名詞),(名詞)
apply,適用する，応用する(動詞),(動詞)
existence,存在，実在(名詞),(名詞)
dismiss,を退出させる(動詞),(動詞)
regional,地方の，地域の(形容詞),(形容詞)
war,戦争，衝突(名詞),(名詞)
factor,要因，原因(名詞),(名詞)
constant,絶え間ない，一定の(形容詞),(形容詞)
encourage,を勇気づける，励ます(動詞),(動詞)
prayer,祈り，礼拝(名詞),(名詞)
forward,前方へ，前に(副詞),(副詞)
principle,原理(名詞),(名詞)
bravely,勇気をもって(副詞),(副詞)
stimulate,を刺激する，元気づける(動詞),(動詞)
address,住所，居住地(名詞),(名詞)
accept,受け入れる，受け取る(動詞),(動詞)
increase,を増やす，増大させる(動詞),(動詞)
remind,に思い出させる，に気付かせる(動詞),(動詞)
proof,証拠(名詞),(名詞)
appropriate,適当な(形容詞),(形容詞)
deserve,値する，価値がある(動詞),(動詞)
establishment,設立，創立(名詞),(名詞)
definition,定義，明確な説明(名詞),(名詞)
economic,経済の，財政の(形容詞),(形容詞)
introduce,紹介する，引き合わす(動詞),(動詞)
convey,伝える，運ぶ(動詞),(動詞)
partnership,共同，提携(名詞),(名詞)
attorney,弁護士，代理人(名詞),(名詞)
index,索引，目次(名詞),(名詞)
circumstance,状況，環境(名詞),(名詞)
conversation,会話，対話(名詞),(名詞)
poet,詩人，作詩者(名詞),(名詞)
craft,工芸，技能(名詞),(名詞)
spill,をこぼす，溢れる(動詞),(動詞)
reject,拒絶する，断る(動詞),(動詞)
province,州，地方(名詞),(名詞)
admission,入場，入場料(名詞),(名詞)
consumption,消費，消費高(名詞),(名詞)
bishop,司教，教会の指導者(名詞),(名詞)
fuel,燃料，燃えやすいもの(名詞),(名詞)
guess,推測する，予想する(動詞),(動詞)
economy,経済，節約(名詞),(名詞)
construct,を組み立てる，建設する(動詞),(動詞)
assistance,支援，手伝い(名詞),(名詞)
implement,実施する/道具，手段(動詞),(動詞)
peak,頂上，頂点(名詞),(名詞)
sculpture,彫刻，彫像(名詞),(名詞)
various,様々な，多様な(形容詞),(形容詞)
symptom,症状，兆候(名詞),(名詞)
tribe,部族，種族(名詞),(名詞)
agriculture,農業，耕作(名詞),(名詞)
dealer,販売業者，売り手(名詞),(名詞)
unlike,と異なって，とは違って(前置詞),(前置詞)
invent,を発明する，創造する(動詞),(動詞)
treaty,条約(名詞),(名詞)
trust,信頼，信用(名詞),(名詞)
instruction,指示，指導(名詞),(名詞)
comedy,喜劇，茶番(名詞),(名詞)
absolutely,絶対に，必ず(副詞),(副詞)
alliance,同盟，協定(名詞),(名詞)
law,法律，制度(名詞),(名詞)
evil,邪悪な，悪しき(形容詞),(形容詞)
chamber,小部屋，個室(名詞),(名詞)
suppose,だと思う，と仮定する(動詞),(動詞)
develop,を発達させる，を開発する(動詞),(動詞)
remember,覚えている，を思い出す(動詞),(動詞)
entitle,と題する，と名づける(動詞),(動詞)
significantly,かなり，相当に(副詞),(副詞)
confidence,自信，信頼(名詞),(名詞)
national,国の，国民の(形容詞),(形容詞)
whenever,する時はいつでも，する際は常に(接続詞),(接続詞)
rush,突進する，急ぐ，急ぎ(動詞),(動詞)
female,雌の，女性の(形容詞),(形容詞)
identity,同一性，一致性(名詞),(名詞)
independence,独立，自立(名詞),(名詞)
match,試合，競技(名詞),(名詞)
fix,固定する，固める(動詞),(動詞)
cooperation,協力，共同作業(名詞),(名詞)
coalition,連立，連合(名詞),(名詞)
detect,を検出する，を感知する(動詞),(動詞)
interior,内部の，内側の(形容詞),(形容詞)
alter,を変える，を改変する(動詞),(動詞)
retirement,退職，引退(名詞),(名詞)
sensitive,敏感な，感じやすい(形容詞),(形容詞)
reply,返答する，応答する(動詞),(動詞)
opposition,反対，対立(名詞),(名詞)
export,を輸出する，輸送する(動詞),(動詞)
psychologist,心理学者，精神科学者(名詞),(名詞)
pension,年金，老後の資金(名詞),(名詞)
correspondent,特派員(名詞),(名詞)
duty,職務，関税(名詞),(名詞)
attach,を貼り付ける，を貼る(動詞),(動詞)
personality,人格，性格(名詞),(名詞)
fully,十分に，完全に(副詞),(副詞)
scheme,計画，企画(名詞),(名詞)
install,導入する，導く(動詞),(動詞)
ingredient,材料，原料，成分(名詞),(名詞)
flood,洪水，氾濫(名詞),(名詞)
folk,人々，群衆(名詞),(名詞)
election,選挙，投票(名詞),(名詞)
despite,にも関わらず，けれども(前置詞),(前置詞)
revolution,革命，変革(名詞),(名詞)
promotion,昇進，進級(名詞),(名詞)
industrial,産業の，工業の(形容詞),(形容詞)
dramatic,劇的な，感動的な(形容詞),(形容詞)
lean,傾く，寄りかかる(動詞),(動詞)
exhibition,展示，展覧(名詞),(名詞)
compromise,妥協，和解(名詞),(名詞)
anxiety,心配，不安(名詞),(名詞)
relevant,関連のある，適切な(形容詞),(形容詞)
observation,観察，観測(名詞),(名詞)
manager,部長，支配人(名詞),(名詞)
defeat,負かす，打ち破る(動詞),(動詞)
surgery,手術，外科(名詞),(名詞)
reaction,反応，反響(名詞),(名詞)
abandon,を捨て去る，放棄する(動詞),(動詞)
crisis,危機，困難(名詞),(名詞)
comfort,快適さ/慰める(名詞),(名詞)
wise,賢い，賢明な(形容詞),(形容詞)
sustain,保持する，維持する(動詞),(動詞)
hire,雇う，採用する(動詞),(動詞)
slip,滑る(動詞),(動詞)
entirely,完全に，全く(副詞),(副詞)
totally,完全に，全く(副詞),(副詞)
extensive,広範な，広い範囲の(形容詞),(形容詞)
represent,を表す，を代表する(動詞),(動詞)
receive,を受理する，受け取る(動詞),(動詞)
employ,雇う，採用する(動詞),(動詞)
hang,つるす，掛ける(動詞),(動詞)
context,文脈，背景(名詞),(名詞)
famous,有名な，著名な(形容詞),(形容詞)
assumption,想定，仮説(名詞),(名詞)
charge,非難，料金，管理/に請求する(名詞),(名詞)
civilization,文明，文明社会(名詞),(名詞)
aid,援助/助ける(名詞),(名詞)
poll,投票，選挙(名詞),(名詞)
scientific,科学の，理科の(形容詞),(形容詞)
pleasure,楽しみ，喜び(名詞),(名詞)
dislike,嫌がる，嫌い(動詞),(動詞)
environment,環境，状況(名詞),(名詞)
architect,建築家(名詞),(名詞)
coast,海岸，沿岸地域(名詞),(名詞)
evolution,進化，発展(名詞),(名詞)
recall,呼び戻す，思い出す(動詞),(動詞)
agreement,同意，賛成(名詞),(名詞)
county,州，郡(名詞),(名詞)
nation,国家，国土(名詞),(名詞)
negotiate,交渉する，協議する(動詞),(動詞)
depth,深さ(名詞),(名詞)
astronaut,宇宙飛行士(名詞),(名詞)
threat,脅威，危機(名詞),(名詞)
transform,を変える，を改変する(動詞),(動詞)
method,方法，手段(名詞),(名詞)
jail,刑務所，拘置所(名詞),(名詞)
university,大学，大学校(名詞),(名詞)
primitive,原始的な，先史的な(形容詞),(形容詞)
emerge,現れる(動詞),(動詞)
physical,身体の，肉体の(形容詞),(形容詞)
　false,誤った，間違った(形容詞),(形容詞)
highlight,目立たせる，最も明るい部分(動詞),(動詞)
estimate,を推定する，評価する(動詞),(動詞)
rational,理性のある(形容詞),(形容詞)
efficient,効率のいい，効率的な(形容詞),(形容詞)
initiative,主導権，自発性(名詞),(名詞)
recommendation,推薦，推奨(名詞),(名詞)
according,による，準じて(前置詞),(前置詞)
implication,含み，裏の意味(名詞),(名詞)
seldom,めったに～しない，稀に(副詞),(副詞)
pregnant,妊娠している，妊娠中の(形容詞),(形容詞)
society,社会，共同体(名詞),(名詞)
breath,息，呼吸(名詞),(名詞)
employer,雇用者，雇い主(名詞),(名詞)
advertising,広告，宣伝(名詞),(名詞)
equipment,装置，設備(名詞),(名詞)
universe,宇宙，宙域(名詞),(名詞)
addition,追加，付加(名詞),(名詞)
visible,目に見える,"可視的<span class=""mode29Remark"">(形容詞)</span>"
opinion,意見，考え(名詞),(名詞)
decline,断る，拒否する(動詞),(動詞)
male,男性，雄(名詞),(名詞)
somehow,どうにか，何とか(副詞),(副詞)
suit,適合する，合致する(動詞),(動詞)
latter,後者の，後半の(形容詞),(形容詞)
merely,単に，ただ(副詞),(副詞)
appearance,出現，外見(名詞),(名詞)
fairly,かなり，公平に(副詞),(副詞)
chapter,章，区切り(名詞),(名詞)
nearby,近くの，隣近所の(形容詞),(形容詞)
settle,決着させる，解決する(動詞),(動詞)
contribute,に寄付する，捧げる(動詞),(動詞)
foreign,外国の，海外の(形容詞),(形容詞)
extend,延びる，延長する(動詞),(動詞)
policy,政策，方針(名詞),(名詞)
cope,対処する，処理する(動詞),(動詞)
religion,宗教，信仰(名詞),(名詞)
conclusion,結論，最終的な判断(名詞),(名詞)
treatment,扱い，処理(名詞),(名詞)
alternative,代替物，代案(名詞),(名詞)
reverse,反対の，裏側の(形容詞),(形容詞)
former,前の，以前の(形容詞),(形容詞)
victim,犠牲者，被害者(名詞),(名詞)
distinction,区別，相違(名詞),(名詞)
lab,研究室，研究所(名詞),(名詞)
literary,文学の，文芸の(形容詞),(形容詞)
feed,えさを与える(名詞),(名詞)
patient,我慢強い，患者(名詞),(名詞)
state,状態，状況(名詞),(名詞)
forever,永遠に，ずっと(副詞),(副詞)
propose,を提案する，申し出る(動詞),(動詞)
pleasant,楽しい，愉快な(形容詞),(形容詞)
content,中身，内容，目次(名詞),(名詞)
order,命令，指令(名詞),(名詞)
superior,より優れた，優越な(形容詞),(形容詞)
pretend,のふりをする，に成りすます(動詞),(動詞)
unique,他に類を見ない，唯一の(形容詞),(形容詞)
preparation,準備，用意(名詞),(名詞)
afford,余裕がある，ゆとりがある(動詞),(動詞)
congress,会議，集会(名詞),(名詞)
nuclear,核の，中心の(形容詞),(形容詞)
regarding,に関して，について(前置詞),(前置詞)
party,政党，党派(名詞),(名詞)
finance,財政，財務(名詞),(名詞)
financial,財政の，財務に関する(形容詞),(形容詞)
intelligently,かしこく(副詞),(副詞)
describe,を述べる，描写する(動詞),(動詞)
operate,操作する，操る(動詞),(動詞)
embrace,を抱きしめる，擁する(動詞),(動詞)
resistance,抵抗，反対(名詞),(名詞)
dozen,12の(名詞),(名詞)
corridor,廊下，通路(名詞),(名詞)
bend,曲げる(動詞),(動詞)
strike,叩く，打つ(動詞),(動詞)
educate,教育する，訓練する(動詞),(動詞)
fabric,織物，布地(名詞),(名詞)
clerk,事務員，社員(名詞),(名詞)
evidence,証拠，証明(名詞),(名詞)
concentrate,に集中する(動詞),(動詞)
funding,資金調達，資本集め(名詞),(名詞)
extraordinary,普通でない，異常な(形容詞),(形容詞)
civilian,民間人，一般市民(名詞),(名詞)
broadcast,放送する(動詞),(動詞)
maintenance,持続，保全(名詞),(名詞)
faith,信頼，信用(名詞),(名詞)
alike,よく似た，類似の(形容詞),(形容詞)
grammar,文法，文法規則(名詞),(名詞)
vehicle,乗り物，車(名詞),(名詞)
remain,のままである，残る(動詞),(動詞)
benefit,利益/に利益をもたらす(名詞),(名詞)
length,長さ，延長(名詞),(名詞)
carbon,炭素，炭素素子(名詞),(名詞)
useful,役に立つ，有用な(形容詞),(形容詞)
fat,太った，肥満した(形容詞),(形容詞)
provision,供給，支給(名詞),(名詞)
subject,教科，主題(名詞),(名詞)
region,地域，領域(名詞),(名詞)
boundary,境界，限界(名詞),(名詞)
adopt,を自分のものにする，を取り入れる(動詞),(動詞)
wisdom,知恵，賢明さ(名詞),(名詞)
express,表現する，を言い表す(動詞),(動詞)
brick,れんが，れんが状のもの(名詞),(名詞)
creation,創造，創作(名詞),(名詞)
greet,を出迎える，に挨拶する(動詞),(動詞)
block,を妨げる，を阻害する(動詞),(動詞)
escape,逃れる，脱走する(動詞),(動詞)
obtain,を手に入れる，を獲得する(動詞),(動詞)
gradually,次第に，だんだんに(副詞),(副詞)
obvious,明白な，明瞭な(形容詞),(形容詞)
innocent,罪のない，無罪の(形容詞),(形容詞)
distribution,分布，配分(名詞),(名詞)
exactly,正確に，正確で(副詞),(副詞)
continent,大陸，陸地(名詞),(名詞)
arms,武器，兵器(名詞),(名詞)
compound,調合する，調合品を作る(動詞),(動詞)
public,公共の，共有の(形容詞),(形容詞)
awareness,気づき，認識(名詞),(名詞)
remove,を取り除く，を除去する(動詞),(動詞)
opponent,相手，対象(名詞),(名詞)
neighborhood,近所，近隣(名詞),(名詞)
while,一方で(接続詞),(接続詞)
council,議会，会議(名詞),(名詞)
suitable,適した，好都合な(形容詞),(形容詞)
secretary,秘書，秘書官(名詞),(名詞)
participate,参加する，出席する(動詞),(動詞)
politics,政治，政策(名詞),(名詞)
accurate,正確な，的確な(形容詞),(形容詞)
chew,嚙む(動詞),(動詞)
strange,奇妙な，異常な(形容詞),(形容詞)
conventional,従来の，伝統的な(形容詞),(形容詞)
organization,組織，団体，協会(名詞),(名詞)
desperate,やけくその，軽率な(形容詞),(形容詞)
moral,道徳の，道徳的な(形容詞),(形容詞)
intellectual,知的な，知識に関する(形容詞),(形容詞)
emphasis,強調，重視(名詞),(名詞)
particularly,特に，とりわけ(副詞),(副詞)
founder,創設者，創立者(名詞),(名詞)
consider,について考える，だと見なす(動詞),(動詞)
emotional,感情の，情緒の(形容詞),(形容詞)
infection,感染(名詞),(名詞)
identify,を見分ける，識別する(動詞),(動詞)
demand,要求，需要/を要求する(名詞),(名詞)
given,与えられた，授与された(形容詞),(形容詞)
transition,遷移，変遷(名詞),(名詞)
author,著者，作者(名詞),(名詞)
considerable,かなりの，相当な(形容詞),(形容詞)
graduate,を卒業する，を修了する(動詞),(動詞)
conduct,行為，行動(名詞),(名詞)
crowd,群衆，大衆(名詞),(名詞)
nature,自然，天然(名詞),(名詞)
broad,広い，拡大する(形容詞),(形容詞)
physician,医師，内科医(名詞),(名詞)
persuade,を説得する，口説き落とす(動詞),(動詞)
achievement,達成，成就(名詞),(名詞)
witness,目撃者，証人/を目撃する(名詞),(名詞)
face,直面する/顔(動詞),(動詞)
focus,焦点，中心(名詞),(名詞)
federal,連邦の，連邦制の(形容詞),(形容詞)
associate,結びつけて考える，賛同する(動詞),(動詞)
aim,ねらいをつける，狙う(動詞),(動詞)
deficit,赤字，欠損(名詞),(名詞)
activist,行動主義者，活動家(名詞),(名詞)
primary,最初の，初めての(形容詞),(形容詞)
joy,喜び，歓喜(名詞),(名詞)
inspector,検査官，監査人(名詞),(名詞)
actually,実際に，現実に(副詞),(副詞)
previous,前の，以前の(形容詞),(形容詞)
variation,変化，変動(名詞),(名詞)
stupid,馬鹿な，愚かな(形容詞),(形容詞)
poverty,貧困，貧乏，困窮(名詞),(名詞)
appeal,訴える，告発する，告訴する(動詞),(動詞)
substance,物質，実態(名詞),(名詞)
regulation,規制，規定(名詞),(名詞)
bare,裸の，露出の(形容詞),(形容詞)
awake,目を覚ましている，覚醒している(形容詞),(形容詞)
suspect,疑う，だと思う(動詞),(動詞)
battery,電池，蓄電池(名詞),(名詞)
income,所得，収入(名詞),(名詞)
fault,欠点，短所(名詞),(名詞)
tissue,組織(名詞),(名詞)
stranger,他人，他者(名詞),(名詞)
expensive,高価な，費用のかかる(形容詞),(形容詞)
difference,違い，差分(名詞),(名詞)
percentage,割合，比率(名詞),(名詞)
own,自身の，自分自身の(形容詞),(形容詞)
brief,短い，短時間の(形容詞),(形容詞)
useless,役に立たない，むだな(形容詞),(形容詞)
predict,を予想する，を予測する(動詞),(動詞)
personnel,人事，職員(名詞),(名詞)
sudden,突然の，急な(形容詞),(形容詞)
transfer,を移す，を転送する(動詞),(動詞)
solid,固い，固形の(形容詞),(形容詞)
mess,混乱，錯乱，無秩序(名詞),(名詞)
flee,逃げる，逃走する(動詞),(動詞)
drain,排出させる，排水をする(動詞),(動詞)
remark,ことば(名詞),(名詞)
lecture,講義(名詞),(名詞)
resolution,解決，決意(名詞),(名詞)
desert,砂漠，乾燥地帯(名詞),(名詞)
advocate,提唱する，主張する(動詞),(動詞)
bet,賭ける，博打をする(動詞),(動詞)
characteristic,特有の，独特の(形容詞),(形容詞)
education,教育，指導(名詞),(名詞)
whatever,なんでも，何もかも(代名詞),(代名詞)
cause,原因/の原因となる(名詞),(名詞)
commitment,約束，委託(名詞),(名詞)
supply,供給(名詞),(名詞)
temporary,一時的な，短期的な(形容詞),(形容詞)
involve,を含む，を巻き込む(動詞),(動詞)
meal,食事，食事療法(名詞),(名詞)
replace,を取り換える，を交換する(動詞),(動詞)
expression,表現，言い回し(名詞),(名詞)
investor,投資家，投資者(名詞),(名詞)
humanity,人間，人間性(名詞),(名詞)
majority,大多数，多数派(名詞),(名詞)
possess,を所有する(動詞),(動詞)
contribution,寄付，貢献(名詞),(名詞)
frequently,頻繁に,"たびたび<span class=""mode29Remark"">(副詞)</span>"
shrug,肩をすくめる，無視する(動詞),(動詞)
operator,操作者，操縦者(名詞),(名詞)
slightly,わずかに，少し(副詞),(副詞)
interpretation,解釈，通訳(名詞),(名詞)
rely,頼る，依存する(動詞),(動詞)
reduction,削減，減少(名詞),(名詞)
whole,全部の，すべての(形容詞),(形容詞)
purchase,を購入する/購入(動詞),(動詞)
summit,頂上，山頂(名詞),(名詞)
hell,地獄，奈落(名詞),(名詞)
typically,典型的に，一般的に(副詞),(副詞)
admire,を賞賛する，を賛美する(動詞),(動詞)
literature,文学，文芸(名詞),(名詞)
issue,問題，（雑誌などの）号(名詞),(名詞)
rent,家賃，賃料(名詞),(名詞)
widely,広範囲に，多くの範囲に(副詞),(副詞)
satisfaction,満足，充足(名詞),(名詞)
worry,心配させる，心配する(動詞),(動詞)
rub,こする，さする(動詞),(動詞)
completely,完全に，全く(副詞),(副詞)
disappear,消える，見えなくなる(動詞),(動詞)
inflation,膨張，拡大(名詞),(名詞)
maybe,たぶん，おそらく(副詞),(副詞)
calculate,計算する，算出する(動詞),(動詞)
determine,を決める，を定める(動詞),(動詞)
Mexican,メキシコの，メキシコ系の(形容詞),(形容詞)
crop,収穫物，作物(名詞),(名詞)
prosecution,起訴，告訴(名詞),(名詞)
toe,つま先，足の指(名詞),(名詞)
seize,つかむ，把握する(動詞),(動詞)
imagination,想像，仮想(名詞),(名詞)
governor,知事，州知事(名詞),(名詞)
curiosity,好奇心，探究心(名詞),(名詞)
rise,上がる，昇る(動詞),(動詞)
tail,尾，尾部(名詞),(名詞)
except,を除いて，除外して(前置詞),(前置詞)
string,紐，糸(名詞),(名詞)
appoint,任命する，指定する(動詞),(動詞)
military,軍隊，兵力(名詞),(名詞)
conference,会議，対話(名詞),(名詞)
explanation,説明，解説(名詞),(名詞)
atmosphere,雰囲気，気候(名詞),(名詞)
toward,向かって，のほうへ(前置詞),(前置詞)
convenient,都合がよい，便利な(形容詞),(形容詞)
examination,試験，実験(名詞),(名詞)
sort,種類，類(名詞),(名詞)
strongly,強く，激しく(副詞),(副詞)
fear,を恐れる，恐がる/恐れ(名詞),(名詞)
ability,能力，力量(名詞),(名詞)
weight,重さ，体重(名詞),(名詞)
exclude,除く，排除する(動詞),(動詞)
discipline,しつけ，規律(名詞),(名詞)
share,分かち合う/分け前(動詞),(動詞)
potentially,潜在的に，可能性として(副詞),(副詞)
extent,程度，大きさ(名詞),(名詞)
discussion,議論，討論(名詞),(名詞)
settlement,移住，定住(名詞),(名詞)
enormous,非常に大きい，極端に大きい(形容詞),(形容詞)
presence,存在，存在感(名詞),(名詞)
effective,効果的な，有用な(形容詞),(形容詞)
rapid,急速な，急激な(形容詞),(形容詞)
basis,土台，根拠(名詞),(名詞)
commander,司令官，指揮官(名詞),(名詞)
radical,急進的な，抜本的な(形容詞),(形容詞)
individual,個人の，個々の(形容詞),(形容詞)
journal,日誌，日記(名詞),(名詞)
avoid,を避ける，を回避する(動詞),(動詞)
stake,くい，掛け金(名詞),(名詞)
possibly,ひょっとすると，もしかしたら(副詞),(副詞)
violence,暴力，乱暴(名詞),(名詞)
likely,起こりそうな，可能性がある(形容詞),(形容詞)
entertainment,娯楽，楽しみ(名詞),(名詞)
opposite,反対の，向こう側の(形容詞),(形容詞)
district,地域，地区(名詞),(名詞)
domestic,国内の，家庭の(形容詞),(形容詞)
pitch,投げる，放る(動詞),(動詞)
historical,歴史上の，過去の(形容詞),(形容詞)
bullet,弾丸(名詞),(名詞)
revenue,収益，所得(名詞),(名詞)
